Gene Symbol,Deletion,Diploid,Gain
MAD2L1BP,13.57,80.58,5.84
RSPH9,13.57,80.58,5.84
MRPS18A,13.57,80.58,5.84
VEGFA,13.4,80.58,6.01
LOC100132354,13.4,80.41,6.18
C6orf223,13.4,80.41,6.18
MRPL14,13.4,80.58,6.01
TMEM63B,13.4,80.58,6.01
CAPN11,13.4,80.76,5.84
SLC29A1,13.4,80.76,5.84
HSP90AB1,13.23,80.93,5.84
MIR4647,13.23,80.93,5.84
NFKBIE,13.23,80.93,5.84
SLC35B2,13.23,80.93,5.84
TMEM151B,13.23,80.93,5.84
TCTE1,13.23,81.27,5.5
AARS2,13.23,81.27,5.5
SPATS1,13.23,81.27,5.5
CDC5L,13.57,81.27,5.16
MIR4642,13.57,81.27,5.16
SUPT3H,13.92,81.44,4.64
MIR586,13.75,81.62,4.64
hsa-mir-586,13.75,81.62,4.64
RUNX2,13.75,81.44,4.81
CLIC5,14.43,81.1,4.47
ENPP4,14.43,81.1,4.47
ENPP5,14.43,81.1,4.47
RCAN2,14.78,80.76,4.47
CYP39A1,14.6,80.76,4.64
SLC25A27,14.6,80.76,4.64
TDRD6,14.43,80.93,4.64
PLA2G7,14.43,80.93,4.64
LOC100287718,14.43,80.93,4.64
MEP1A,14.43,80.93,4.64
GPR116,14.26,80.93,4.81
GPR110,14.43,80.76,4.81
TNFRSF21,14.6,80.76,4.64
CD2AP,14.6,80.58,4.81
GPR111,14.78,80.76,4.47
GPR115,14.78,80.76,4.47
OPN5,14.78,80.58,4.64
PTCHD4,15.12,80.24,4.64
MUT,14.78,80.76,4.47
CENPQ,14.78,80.76,4.47
GLYATL3,14.95,80.58,4.47
C6orf141,14.78,80.76,4.47
RHAG,14.95,80.58,4.47
CRISP2,14.95,80.58,4.47
CRISP3,14.95,80.58,4.47
PGK2,14.95,80.58,4.47
CRISP1,14.95,80.58,4.47
DEFB133,14.95,80.41,4.64
DEFB114,15.12,80.24,4.64
DEFB113,15.12,80.24,4.64
DEFB110,15.12,80.24,4.64
DEFB112,15.29,80.24,4.47
TFAP2D,14.94,80.41,4.64
TFAP2B,14.94,80.41,4.64
PKHD1,14.77,80.58,4.64
MIR133B,14.26,81.1,4.64
MIR206,14.26,81.1,4.64
hsa-mir-133b,14.26,81.1,4.64
hsa-mir-206,14.26,81.1,4.64
IL17A,14.26,81.1,4.64
IL17F,14.26,81.1,4.64
MCM3,14.26,81.1,4.64
PAQR8,14.09,81.27,4.64
EFHC1,14.09,81.1,4.81
TRAM2,14.09,81.1,4.81
LOC730101,14.09,81.1,4.81
TMEM14A,14.09,81.1,4.81
GSTA7P,14.09,81.1,4.81
GSTA2,14.09,81.1,4.81
GSTA1,14.09,81.1,4.81
GSTA5,14.09,81.27,4.64
GSTA3,14.09,81.1,4.81
GSTA4,14.09,81.1,4.81
ICK,14.09,81.1,4.81
FBXO9,14.09,81.1,4.81
GCM1,14.09,81.1,4.81
ELOVL5,14.09,81.1,4.81
RPS16P5,14.09,81.1,4.81
GCLC,13.92,81.27,4.81
KLHL31,13.75,81.44,4.81
LRRC1,13.74,81.44,4.81
MLIP,13.57,81.62,4.81
TINAG,13.57,81.62,4.81
FAM83B,13.57,81.62,4.81
HCRTR2,13.23,81.79,4.98
GFRAL,13.23,81.79,4.98
HMGCLL1,13.23,81.79,4.98
BMP5,13.57,81.44,4.98
COL21A1,13.74,81.44,4.81
DST,13.92,81.1,4.98
BEND6,13.57,81.44,4.98
KIAA1586,13.57,81.44,4.98
ZNF451,13.57,81.44,4.98
BAG2,13.57,81.44,4.98
RAB23,13.57,81.44,4.98
PRIM2,13.75,81.27,4.98
GUSBP4,13.75,81.27,4.98
hsa-mir-548u,13.75,81.27,4.98
KHDRBS2,16.15,78.87,4.98
LGSN,16.32,78.52,5.15
PTP4A1,16.84,78.01,5.15
PHF3,16.84,78.18,4.98
EYS,18.73,76.46,4.81
MCART3P,18.04,77.49,4.47
BAI3,20.45,75.09,4.46
LMBRD1,20.27,75.09,4.64
COL19A1,20.45,75.09,4.47
COL9A1,20.62,74.91,4.47
FAM135A,20.96,74.57,4.47
C6orf57,20.79,74.74,4.47
SMAP1,21.13,74.57,4.29
B3GAT2,20.79,74.74,4.46
OGFRL1,20.79,74.74,4.47
MIR30C2,20.62,74.91,4.47
hsa-mir-30c-2,20.62,74.91,4.47
MIR30A,20.62,74.91,4.47
hsa-mir-30a,20.62,74.91,4.47
LINC00472,20.62,74.91,4.47
RIMS1,21.65,74.23,4.12
KCNQ5,22.85,73.2,3.95
MIR4282,22.51,73.54,3.95
hsa-mir-4282,22.51,73.54,3.95
KHDC1L,22.33,73.54,4.12
KHDC1,22.68,73.2,4.12
C6orf147,22.68,73.2,4.12
DPPA5,22.68,73.2,4.12
C6orf221,22.68,73.2,4.12
OOEP,22.68,73.2,4.12
DDX43,22.51,73.37,4.12
MB21D1,22.51,73.37,4.12
MTO1,22.51,73.37,4.12
EEF1A1,22.51,73.2,4.3
SLC17A5,22.34,73.37,4.3
CD109,22.34,73.54,4.12
COL12A1,22.51,73.2,4.3
COX7A2,22.34,73.37,4.3
TMEM30A,22.34,73.37,4.3
LOC100506804,22.34,73.37,4.3
FILIP1,22.34,73.37,4.3
SENP6,22.34,73.2,4.47
MYO6,22.51,73.02,4.47
IMPG1,22.68,73.2,4.12
HTR1B,22.34,73.54,4.12
IRAK1BP1,22.51,73.54,3.95
PHIP,22.51,73.37,4.12
HMGN3,22.51,73.54,3.95
LOC100288198,22.51,73.54,3.95
LCA5,22.51,73.37,4.12
SH3BGRL2,22.68,73.2,4.12
RNY4,22.51,73.37,4.12
C6orf7,22.68,73.02,4.3
ELOVL4,22.68,73.02,4.3
TTK,22.68,73.02,4.3
BCKDHB,22.51,73.2,4.3
FAM46A,22.34,73.54,4.12
IBTK,22.68,73.2,4.12
TPBG,22.68,73.37,3.95
UBE2CBP,22.68,73.37,3.95
DOPEY1,22.68,73.37,3.95
PGM3,22.68,73.37,3.95
RWDD2A,22.68,73.37,3.95
ME1,22.68,73.37,3.95
PRSS35,22.51,73.54,3.95
SNAP91,22.68,73.37,3.95
RIPPLY2,22.51,73.54,3.95
CYB5R4,22.51,73.54,3.95
MRAP2,22.51,73.54,3.95
KIAA1009,22.51,73.54,3.95
TBX18,22.51,73.54,3.95
NT5E,22.51,73.2,4.3
SNX14,22.51,73.2,4.3
SYNCRIP,22.34,73.54,4.12
SNHG5,22.34,73.54,4.12
SNORD50A,22.34,73.54,4.12
SNORD50B,22.34,73.54,4.12
HTR1E,22.85,73.2,3.95
CGA,22.85,73.2,3.95
ZNF292,22.85,73.2,3.95
GJB7,22.85,73.2,3.95
C6orf162,22.85,73.2,3.95
C6orf163,23.02,73.02,3.95
C6orf164,23.2,73.02,3.78
C6orf165,23.2,73.02,3.78
SLC35A1,23.2,73.02,3.78
RARS2,23.2,73.02,3.78
ORC3,23.2,73.02,3.78
AKIRIN2,23.37,72.85,3.78
AKIRIN2-AS1,23.37,72.85,3.78
SPACA1,23.2,73.02,3.78
CNR1,23.02,73.2,3.78
RNGTT,23.37,72.85,3.78
PNRC1,23.37,72.85,3.78
SRSF12,23.37,72.85,3.78
PM20D2,23.37,72.85,3.78
GABRR1,23.37,72.85,3.78
GABRR2,23.2,73.02,3.78
UBE2J1,23.2,73.02,3.78
RRAGD,23.2,73.02,3.78
ANKRD6,23.37,72.85,3.78
LYRM2,23.37,72.85,3.78
MDN1,23.54,72.68,3.78
CASP8AP2,23.54,72.68,3.78
GJA10,23.54,72.68,3.78
BACH2,23.54,72.68,3.78
MIR4464,23.37,72.85,3.78
MAP3K7,23.54,72.51,3.95
MIR4643,24.05,72.16,3.78
EPHA7,23.88,72.34,3.78
TSG1,23.88,72.16,3.95
MANEA,23.54,72.68,3.78
FUT9,24.23,71.99,3.78
UFL1,24.23,71.99,3.78
FHL5,24.05,72.16,3.78
GPR63,24.05,71.99,3.95
NDUFAF4,23.88,71.99,4.12
KLHL32,23.88,71.99,4.12
MIR548H3|chr6,23.71,72.16,4.12
MMS22L,23.71,72.16,4.12
MIR2113,23.88,71.99,4.12
hsa-mir-2113,23.88,71.99,4.12
POU3F2,23.88,71.82,4.29
FBXL4,24.05,71.65,4.29
FAXC,24.06,71.99,3.95
COQ3,23.89,72.16,3.95
PNISR,23.88,72.16,3.95
USP45,23.88,72.16,3.95
LOC100130890,23.88,72.16,3.95
CCNC,23.88,72.16,3.95
PRDM13,23.71,72.34,3.95
MCHR2,23.88,72.16,3.95
LOC728012,23.71,72.34,3.95
SIM1,23.88,72.16,3.95
ASCC3,24.4,71.82,3.78
GRIK2,25.26,70.45,4.29
HACE1,24.22,71.82,3.95
LIN28B,24.22,71.82,3.95
BVES,24.22,71.82,3.95
BVES-AS1,24.22,71.65,4.12
POPDC3,24.22,71.65,4.12
PREP,24.22,71.65,4.12
PRDM1,24.22,71.65,4.12
ATG5,24.22,71.65,4.12
AIM1,24.23,71.48,4.29
RTN4IP1,24.23,71.48,4.29
QRSL1,24.23,71.48,4.29
LOC100422737,24.4,71.31,4.29
hsa-mir-587,24.4,71.31,4.29
C6orf203,24.57,70.79,4.64
BEND3,24.57,70.79,4.64
PDSS2,24.57,70.79,4.64
SOBP,24.4,71.13,4.46
SCML4,24.4,70.96,4.64
SEC63,24.23,71.13,4.64
OSTM1,24.4,70.96,4.64
NR2E1,24.74,70.62,4.64
SNX3,24.74,70.62,4.64
LACE1,24.74,70.62,4.64
FOXO3,24.91,70.62,4.47
LINC00222,24.74,70.79,4.47
ARMC2,24.91,70.79,4.29
SESN1,24.57,71.31,4.12
CEP57L1,24.57,71.31,4.12
CCDC162P,24.74,71.31,3.95
CD164,24.74,71.31,3.95
PPIL6,24.91,71.13,3.95
MICAL1,24.91,71.13,3.95
SMPD2,24.91,71.13,3.95
ZBTB24,24.91,71.13,3.95
AKD1,24.91,70.96,4.12
FIG4,25.09,70.96,3.95
GPR6,24.91,71.13,3.95
WASF1,24.91,71.13,3.95
CDC40,25.09,70.96,3.95
C6orf186,25.09,70.96,3.95
DDO,25.09,70.96,3.95
SLC22A16,25.09,70.96,3.95
CDK19,25.09,70.96,3.95
AMD1,25.09,70.96,3.95
GTF3C6,25.08,70.96,3.95
RPF2,25.08,70.96,3.95
GSTM2P1,25.08,70.96,3.95
SLC16A10,25.08,70.96,3.95
KIAA1919,25.08,70.96,3.95
REV3L,25.08,70.79,4.12
TRAF3IP2-AS1,25.26,70.62,4.12
TRAF3IP2,25.26,70.62,4.12
FYN,25.6,70.27,4.12
WISP3,25.77,69.93,4.3
TUBE1,25.77,69.93,4.3
C6orf225,25.77,69.93,4.3
LAMA4,25.77,69.93,4.3
RFPL4B,25.6,70.1,4.3
MARCKS,25.43,70.62,3.95
LOC285758,25.43,70.62,3.95
FLJ34503,25.43,70.62,3.95
HDAC2,25.94,70.27,3.78
HS3ST5,25.6,70.62,3.78
FRK,26.63,69.59,3.78
TPI1P3,26.29,69.93,3.78
NT5DC1,26.46,69.76,3.78
COL10A1,26.46,69.76,3.78
TSPYL4,26.29,69.93,3.78
DSE,26.97,69.24,3.78
TSPYL1,26.29,69.93,3.78
FAM26F,26.8,69.24,3.95
BET3L,26.8,69.24,3.95
FAM26E,26.8,69.24,3.95
FAM26D,26.8,69.24,3.95
RWDD1,26.8,69.24,3.95
RSPH4A,26.8,69.24,3.95
ZUFSP,26.8,69.24,3.95
KPNA5,26.8,69.24,3.95
FAM162B,26.8,69.24,3.95
GPRC6A,26.8,69.24,3.95
RFX6,26.63,69.42,3.95
VGLL2,26.63,69.42,3.95
ROS1,27.32,68.56,4.12
DCBLD1,27.49,68.56,3.95
GOPC,27.49,68.56,3.95
NUS1,27.15,68.9,3.95
SLC35F1,27.49,68.38,4.12
BRD7P3,27.15,68.73,4.12
CEP85L,27.15,68.73,4.12
LOC100287632,27.15,68.73,4.12
MCM9,27.15,68.73,4.12
PLN,27.15,68.73,4.12
ASF1A,26.8,68.9,4.3
FAM184A,27.15,68.73,4.12
MIR548B,26.97,68.9,4.12
hsa-mir-548b,26.97,68.9,4.12
MAN1A1,27.15,68.9,3.95
LOC285762,27.15,68.9,3.95
hsa-mir-3144,27.15,68.9,3.95
C6orf170,27.49,68.56,3.95
GJA1,27.32,68.73,3.95
HSF2,27.32,68.73,3.95
SERINC1,27.15,68.9,3.95
PKIB,27.32,68.73,3.95
FABP7,27.32,68.73,3.95
SMPDL3A,27.32,68.73,3.95
CLVS2,27.32,68.73,3.95
TRDN,27.66,68.38,3.95
NKAIN2,28.35,67.7,3.95
STL,28.18,67.87,3.95
RNF217,28.18,67.87,3.95
TPD52L1,28.18,67.87,3.95
HDDC2,28.18,67.87,3.95
LOC643623,28.01,68.04,3.95
HEY2,27.84,68.21,3.95
NCOA7,28.18,67.7,4.12
HINT3,28.01,68.04,3.95
TRMT11,28.01,68.04,3.95
CENPW,28.01,68.04,3.95
hsa-mir-588,28.01,68.04,3.95
RSPO3,27.84,68.21,3.95
RNF146,28.01,68.04,3.95
ECHDC1,28.01,68.04,3.95
C6orf174,27.84,68.21,3.95
KIAA0408,27.66,68.38,3.95
C6orf58,27.66,68.38,3.95
THEMIS,27.84,68.21,3.95
PTPRK,27.84,68.04,4.12
LAMA2,27.84,67.87,4.3
ARHGAP18,27.84,67.87,4.3
C6orf191,27.84,68.21,3.95
L3MBTL3,28.01,68.04,3.95
SAMD3,28.18,67.87,3.95
TMEM200A,28.18,67.87,3.95
LOC100507203,27.84,68.21,3.95
EPB41L2,28.01,67.87,4.12
AKAP7,28.01,67.87,4.12
ARG1,28.18,67.87,3.95
MED23,28.18,67.87,3.95
ENPP3,28.01,68.04,3.95
OR2A4,28.01,68.04,3.95
CTAGE9,28.01,68.04,3.95
ENPP1,28.01,68.04,3.95
CTGF,28.01,68.04,3.95
LOC100507254,28.01,68.04,3.95
MOXD1,28.01,68.04,3.95
STX7,28.18,67.87,3.95
TAAR9,28.18,67.87,3.95
TAAR8,28.18,67.87,3.95
TAAR6,28.18,67.87,3.95
TAAR5,28.18,67.87,3.95
TAAR3,28.18,67.87,3.95
TAAR2,28.18,67.87,3.95
TAAR1,28.18,67.87,3.95
VNN1,28.18,67.87,3.95
VNN3,28.18,67.87,3.95
VNN2,28.18,67.87,3.95
C6orf192,28.18,67.87,3.95
RPS12,28.18,67.87,3.95
SNORA33,28.18,67.87,3.95
SNORD100,28.18,67.87,3.95
SNORD101,28.18,67.87,3.95
LINC00326,28.69,67.35,3.95
EYA4,28.69,67.35,3.95
MGC34034,28.35,67.87,3.78
TCF21,28.18,68.04,3.78
TBPL1,28.18,68.04,3.78
SLC2A12,28.18,68.04,3.78
HMGA1P7,28.18,68.04,3.78
SGK1,28.35,67.87,3.78
LOC154092,28.69,67.35,3.95
ALDH8A1,29.04,67.18,3.78
HBS1L,29.21,67.01,3.78
MIR3662,29.04,67.18,3.78
MYB,28.52,67.7,3.78
hsa-mir-548a-2,28.69,67.53,3.78
AHI1,28.69,67.53,3.78
LINC00271,28.69,67.53,3.78
PDE7B,28.86,67.18,3.95
FAM54A,28.69,67.35,3.95
BCLAF1,28.69,67.35,3.95
MAP7,28.69,67.18,4.12
MAP3K5,28.86,67.01,4.12
PEX7,28.86,67.01,4.12
SLC35D3,28.86,67.01,4.12
NHEG1,28.69,67.18,4.12
IL20RA,28.69,67.18,4.12
IL22RA2,28.69,67.18,4.12
IFNGR1,28.52,67.53,3.95
OLIG3,28.35,67.53,4.12
TNFAIP3,28.52,67.53,3.95
PERP,28.52,67.53,3.95
KIAA1244,28.69,67.53,3.78
PBOV1,28.69,67.53,3.78
HEBP2,28.69,67.53,3.78
NHSL1,29.04,67.18,3.78
MIR3145,28.52,67.7,3.78
hsa-mir-3145,28.52,67.7,3.78
FLJ46906,28.86,67.35,3.78
LOC100507462,28.86,67.35,3.78
CCDC28A,28.86,67.35,3.78
ECT2L,28.86,67.35,3.78
REPS1,28.86,67.35,3.78
C6orf115,28.86,67.35,3.78
HECA,28.86,67.35,3.78
TXLNB,28.86,67.35,3.78
CITED2,28.86,67.35,3.78
LOC645434,29.04,67.18,3.78
LOC100132735,29.03,67.18,3.78
MIR3668,28.69,67.53,3.78
MIR4465,28.86,67.35,3.78
NMBR,28.69,67.53,3.78
VTA1,28.69,67.53,3.78
GPR126,28.86,67.35,3.78
LOC153910,28.52,67.7,3.78
HIVEP2,28.52,67.7,3.78
LOC100507489,28.35,67.87,3.78
AIG1,28.35,67.87,3.78
ADAT2,28.35,67.87,3.78
PEX3,28.35,67.87,3.78
FUCA2,28.35,67.87,3.78
LOC285740,28.35,67.87,3.78
PHACTR2,28.18,68.04,3.78
LTV1,28.01,68.21,3.78
ZC2HC1B,28.01,68.21,3.78
PLAGL1,28.01,68.21,3.78
HYMAI,28.01,68.21,3.78
SF3B5,28.01,68.21,3.78
STX11,28.01,68.21,3.78
UTRN,28.35,67.87,3.78
EPM2A,28.01,68.21,3.78
LOC100507557,28.01,68.21,3.78
FBXO30,28.01,68.21,3.78
SHPRH,28.18,68.04,3.78
GRM1,28.18,68.04,3.78
RAB32,28.0,68.21,3.78
ADGB,28.0,68.21,3.78
LOC729176,27.66,68.56,3.78
LOC729178,27.66,68.56,3.78
STXBP5,27.66,68.56,3.78
SAMD5,27.66,68.56,3.78
SASH1,27.66,68.38,3.95
UST,27.66,68.56,3.78
LOC100128176,27.66,68.56,3.78
TAB2,27.66,68.38,3.95
SUMO4,27.66,68.38,3.95
ZC3H12D,27.49,68.56,3.95
PPIL4,27.49,68.56,3.95
C6orf72,27.32,68.73,3.95
KATNA1,27.66,68.56,3.78
LATS1,27.66,68.56,3.78
NUP43,27.49,68.73,3.78
PCMT1,27.32,68.73,3.95
LRP11,27.32,68.73,3.95
LOC100652739,27.32,68.73,3.95
RAET1E,27.32,68.73,3.95
RAET1G,27.32,68.73,3.95
ULBP2,27.32,68.73,3.95
ULBP1,27.32,68.73,3.95
RAET1K,27.32,68.73,3.95
RAET1L,27.15,68.9,3.95
ULBP3,27.15,68.9,3.95
PPP1R14C,27.15,68.9,3.95
IYD,26.97,69.24,3.78
PLEKHG1,26.97,69.24,3.78
MTHFD1L,27.32,68.9,3.78
AKAP12,26.97,69.24,3.78
ZBTB2,26.8,69.42,3.78
RMND1,26.8,69.42,3.78
C6orf211,26.63,69.59,3.78
C6orf97,26.63,69.59,3.78
ESR1,26.97,68.9,4.12
SYNE1,27.15,68.56,4.29
MYCT1,26.46,69.42,4.12
VIP,26.46,69.42,4.12
FBXO5,26.63,69.42,3.95
MTRF1L,26.63,69.42,3.95
RGS17,26.97,69.07,3.95
OPRM1,26.63,69.42,3.95
IPCEF1,26.63,69.42,3.95
CNKSR3,26.8,69.24,3.95
SCAF8,26.8,69.24,3.95
hsa-mir-1273c,26.97,69.24,3.78
TIAM2,27.49,68.04,4.47
TFB1M,27.32,68.73,3.95
CLDN20,27.32,68.73,3.95
NOX3,27.49,68.56,3.95
hsa-mir-1202,27.32,68.73,3.95
ARID1B,28.35,67.7,3.95
MIR4466,28.18,67.87,3.95
TMEM242,28.18,67.87,3.95
ZDHHC14,28.18,68.04,3.78
MIR3692,27.83,68.38,3.78
SNX9,28.01,68.04,3.95
SYNJ2,28.01,67.87,4.12
SERAC1,28.01,68.04,3.95
GTF2H5,27.83,68.21,3.95
TULP4,28.18,67.87,3.95
TMEM181,27.66,68.38,3.95
DYNLT1,27.49,68.38,4.12
SYTL3,27.49,68.21,4.3
EZR,27.49,68.38,4.12
MIR3918,27.49,68.38,4.12
OSTCP1,27.15,68.73,4.12
C6orf99,27.32,68.56,4.12
RSPH3,26.97,68.9,4.12
TAGAP,27.15,69.07,3.78
FNDC1,27.15,69.07,3.78
SOD2,26.8,69.42,3.78
WTAP,26.97,69.24,3.78
LOC100129518,26.97,69.24,3.78
ACAT2,26.97,69.24,3.78
SNORA20,26.97,69.24,3.78
TCP1,26.97,69.24,3.78
SNORA29,26.97,69.24,3.78
MRPL18,26.97,69.24,3.78
PNLDC1,27.15,69.07,3.78
MAS1,27.15,69.07,3.78
IGF2R,27.14,69.07,3.78
LOC729603,26.97,69.24,3.78
SLC22A1,27.49,68.73,3.78
SLC22A2,27.66,68.56,3.78
SLC22A3,27.66,68.56,3.78
LPAL2,27.66,68.56,3.78
LPA,27.5,68.73,3.78
PLG,28.01,68.04,3.95
MAP3K4,28.35,67.7,3.95
AGPAT4,28.7,67.35,3.95
AGPAT4-IT1,28.35,67.7,3.95
PARK2,30.07,65.98,3.95
PACRG,30.41,65.29,4.29
LOC285796,30.06,65.81,4.12
DKFZp451B082,30.24,65.64,4.12
CAHM,30.41,65.46,4.12
QKI,31.96,63.92,4.12
C6orf118,29.04,66.67,4.3
PDE10A,29.55,65.98,4.47
LINC00473,29.55,65.98,4.47
LOC441177,29.38,66.15,4.47
T,29.55,65.98,4.47
PRR18,28.86,66.67,4.47
SFT2D1,29.04,66.49,4.47
LOC100289495,29.04,66.49,4.47
BRP44L,29.04,66.67,4.3
RPS6KA2,29.38,66.32,4.3
MIR1913,28.52,67.18,4.3
hsa-mir-1913,28.52,67.18,4.3
RNASET2,27.83,67.87,4.3
FGFR1OP,27.83,67.87,4.3
MIR3939,27.83,67.87,4.3
CCR6,27.67,68.04,4.3
C6orf123,28.01,67.7,4.3
GPR31,28.01,67.7,4.3
MLLT4-AS1,28.01,67.7,4.3
MLLT4,28.18,67.35,4.47
TCP10L2,28.01,67.7,4.3
TCP10,28.01,67.7,4.3
TTLL2,28.01,67.7,4.3
UNC93A,28.01,67.7,4.3
DACT2,27.5,67.87,4.64
FRMD1,27.5,67.87,4.64
HGC6.3,27.5,67.87,4.64
KIF25,27.5,67.87,4.64
SMOC2,27.67,67.7,4.64
THBS2,27.67,67.87,4.47
WDR27,27.5,67.53,4.98
C6orf120,26.98,68.04,4.98
PHF10,26.98,68.04,4.98
TCTE3,26.98,67.87,5.16
C6orf70,27.15,67.53,5.33
C6orf208,27.15,67.53,5.33
LINC00242,27.15,67.53,5.33
LOC154449,26.63,68.38,4.99
DLL1,26.97,67.87,5.16
FAM120B,26.63,68.04,5.33
MIR4644,26.8,68.21,4.98
PSMB1,26.8,67.87,5.33
TBP,26.8,67.7,5.5
PDCD2,26.8,67.7,5.5
FAM20C,2.4,17.7,79.9
FLJ44511,2.4,17.7,79.9
LOC100288524,2.4,17.7,79.9
LOC442497,2.4,17.7,79.9
PDGFA,2.4,17.7,79.9
PRKAR1B,2.4,17.7,79.9
HEATR2,2.58,17.53,79.9
SUN1,2.58,17.7,79.73
GET4,2.58,17.7,79.72
ADAP1,2.58,17.7,79.72
C7orf50,2.58,17.7,79.72
COX19,2.58,17.7,79.72
CYP2W1,2.58,17.7,79.72
GPER,2.58,17.7,79.72
GPR146,2.58,17.7,79.72
MIR339,2.58,17.7,79.72
ZFAND2A,2.58,17.7,79.72
hsa-mir-339,2.58,17.7,79.72
UNCX,2.58,17.7,79.72
MICALL2,2.41,18.04,79.55
INTS1,2.41,18.04,79.55
MAFK,2.41,17.87,79.72
TMEM184A,2.41,17.87,79.72
KIAA1908,2.41,17.87,79.72
PSMG3,2.41,17.87,79.72
TFAMP1,2.41,17.87,79.72
ELFN1,2.41,17.87,79.72
MAD1L1,2.41,17.87,79.73
MIR4655,2.41,17.87,79.72
FTSJ2,2.06,18.38,79.56
NUDT1,2.06,18.38,79.56
SNX8,2.06,18.38,79.56
EIF3B,2.06,18.38,79.56
CHST12,2.06,18.38,79.56
LFNG,2.06,18.38,79.56
MIR4648,1.89,18.73,79.38
BRAT1,1.89,18.73,79.39
IQCE,1.89,18.73,79.38
TTYH3,1.89,18.73,79.38
AMZ1,1.89,18.73,79.38
GNA12,1.89,18.73,79.38
CARD11,1.89,18.73,79.38
SDK1,1.89,18.56,79.56
FOXK1,1.89,18.73,79.38
KIAA0415,1.89,18.73,79.38
MIR4656,1.89,18.73,79.38
RADIL,1.89,18.73,79.38
PAPOLB,1.89,18.73,79.38
MMD2,1.89,18.73,79.38
RNF216P1,1.89,18.73,79.38
RBAK-LOC389458,1.89,18.73,79.38
RBAK,1.89,18.73,79.38
LOC389458,1.89,18.73,79.38
ZNF890P,1.89,18.73,79.38
WIPI2,1.89,18.73,79.38
SLC29A4,2.06,18.56,79.38
TNRC18,2.06,18.56,79.38
FBXL18,2.06,18.56,79.38
MIR589,2.06,18.56,79.38
hsa-mir-589,2.06,18.56,79.38
ACTB,2.06,18.56,79.38
FSCN1,2.06,18.56,79.38
RNF216,2.06,18.73,79.21
CCZ1,2.06,18.73,79.21
OCM,2.06,18.73,79.21
PMS2,2.06,18.73,79.21
RSPH10B2,2.06,18.56,79.38
RSPH10B,2.06,18.56,79.38
ZNF815,2.06,18.73,79.21
AIMP2,2.06,18.73,79.21
EIF2AK1,2.06,18.73,79.21
USP42,2.06,18.9,79.03
CYTH3,2.06,18.9,79.04
C7orf70,2.06,18.9,79.04
RAC1,2.06,18.9,79.04
DAGLB,2.06,18.9,79.04
KDELR2,2.06,18.9,79.04
GRID2IP,2.06,18.73,79.21
ZDHHC4,2.06,18.9,79.03
C7orf26,2.06,18.9,79.03
ZNF853,2.06,18.9,79.03
ZNF12,2.06,18.73,79.21
PMS2CL,2.06,18.73,79.21
CCZ1B,2.06,18.73,79.21
LOC100131257,2.06,18.73,79.21
C1GALT1,2.06,18.9,79.03
COL28A1,2.06,18.9,79.03
MIOS,2.06,18.9,79.03
RPA3,2.06,19.07,78.87
LOC729852,2.06,19.07,78.87
GLCCI1,2.06,19.07,78.87
ICA1,2.23,18.73,79.04
NXPH1,2.23,18.73,79.04
PER4,2.06,19.24,78.69
NDUFA4,1.89,19.24,78.87
PHF14,1.89,19.24,78.87
THSD7A,2.06,19.24,78.69
TMEM106B,2.06,19.42,78.53
VWDE,2.23,19.24,78.52
SCIN,2.23,19.07,78.69
ARL4A,2.06,19.24,78.7
ETV1,1.89,19.07,79.03
DGKB,1.89,19.07,79.04
AGMO,1.89,19.42,78.7
MEOX2,1.89,19.59,78.53
ISPD,1.89,19.24,78.87
LOC100506025,1.89,19.42,78.7
SOSTDC1,1.89,19.42,78.7
LRRC72,1.89,19.42,78.7
ANKMY2,1.89,19.42,78.7
BZW2,1.89,19.42,78.7
TSPAN13,1.89,19.42,78.7
AGR2,1.89,19.42,78.7
AGR3,1.89,19.42,78.7
AHR,1.89,19.76,78.35
SNX13,1.72,19.93,78.35
PRPS1L1,1.72,19.93,78.35
HDAC9,1.72,19.24,79.04
hsa-mir-1302-6,1.72,19.76,78.53
FERD3L,1.72,19.24,79.04
MIR3146,1.72,19.24,79.04
TMEM196,1.72,19.07,79.21
TWIST1,1.72,19.24,79.04
TWISTNB,1.72,19.24,79.04
hsa-mir-3146,1.72,19.24,79.04
MACC1,1.72,19.42,78.87
ITGB8,1.72,19.59,78.7
ABCB5,1.89,19.24,78.87
SP8,1.55,19.59,78.87
RPL23P8,1.55,19.59,78.87
SP4,1.72,19.24,79.04
hsa-mir-1183,1.72,19.59,78.7
DNAH11,1.72,19.24,79.04
CDCA7L,1.72,19.24,79.04
RAPGEF5,1.72,19.07,79.21
STEAP1B,1.72,18.9,79.38
LOC100506178,1.72,19.07,79.21
IL6,1.72,19.07,79.21
TOMM7,1.72,19.07,79.21
SNORD93,1.72,19.07,79.21
FAM126A,1.89,19.07,79.03
KLHL7-AS1,1.89,19.42,78.69
KLHL7,1.72,19.42,78.86
NUPL2,1.72,19.59,78.69
GPNMB,1.72,19.42,78.87
C7orf30,1.72,19.42,78.87
IGF2BP3,1.72,19.24,79.04
RPS2P32,1.89,19.59,78.52
TRA2A,1.72,19.59,78.7
CLK2P,1.72,19.59,78.7
CCDC126,1.72,19.24,79.04
C7orf46,1.72,19.24,79.04
STK31,1.72,19.24,79.04
NPY,1.72,19.24,79.04
